"","Product_Name","Reviewer_Names","Review_Date","Individual_Ratings","Review_Title","Text_Reviews"
"105","maxsun AMD Radeon RX","Elijah H.","January 9, 2024",4,"Excellent product at great price","Had some adventures because I using a non-standard TV as monitor and upgrading to Windows 11 as installed the video card. Worked perfectly once figured out the TV settings that were conflicting. Very quiet and greatly increased video speed and clarity."
"106","maxsun AMD Radeon RX","Martin Evans","August 1, 2024",4.1,"Crashes a lot","A standard GPU. It's not meant for heavy gaming, just standard computing. Conds are the GPU crashes a lot."
"107","maxsun AMD Radeon RX","Old Goalie","May 12, 2024",4.3,"Excellent graphics cards","The reviews are real, this is a strong and simple to install graphics card.  Took my ssf that could barely run any 3d rendering to the best gaming PC I've had, runs everything I own on highest settings."
"108","maxsun AMD Radeon RX","Grace Allen","March 11, 2024",4.2,"Great GPU at a great price","I ordered this graphics card because all I had was an integrated graphics card. Thanks to this reasonably priced gpu I am now running 40-50 fps compared to the original 10-15 fps I was getting. If you only have an integrated gpu and need a dedicated gpu I highly recommend this one."
"109","maxsun AMD Radeon RX","Marty Snyder","November 27, 2024",4.4,NA,"Had this for a few months works great. Good value."
"110","maxsun AMD Radeon RX","Michael Rockenbach II","January 10, 2023",4.3,NA,"Buen producto"
"111","maxsun AMD Radeon RX","chichan","December 10, 2024",4.2,NA,"Ha sido un poco peculiar conseguir los drivers correctos, pero una vez instalado todo, va muy bien, como se esperaba. Buen producto. Observaremos su durabilidad."
"112","maxsun AMD Radeon RX","Sergio M.","November 26, 2024",4.4,NA,"Funziona benissimo! Mio figlio dice che non c'è nessun pc che abbia usato che funzioni così bene quando gioca"
"113","maxsun AMD Radeon RX","Cliente Amazon","November 3, 2024",4.3,NA,"Fits well with my dell 7020 optiplex SFF and you'll need to the download the driver. Super easy."
"114","maxsun AMD Radeon RX","Pedro Cristini",NA,4,NA,NA
"115","maxsun AMD Radeon RX","Kowsar Miah",NA,4.4,NA,NA
"116","maxsun AMD Radeon RX",NA,NA,5,NA,NA
"117","maxsun AMD Radeon RX",NA,NA,5,NA,NA
"118","maxsun AMD Radeon RX",NA,NA,5,NA,NA
"119","maxsun AMD Radeon RX",NA,NA,5,NA,NA
"120","maxsun AMD Radeon RX",NA,NA,5,NA,NA
"121","RX 580 Graphics Card","Amazon Customer","April 12, 2023",4,"Works Perfectly","This GTX 1660s performs better than expected. Have it installed in a full size ATX case paired with an Intel core i3 10100F. Replaces a Nvidia GT 1030 G5. My computer now runs much faster driving two 27 inch 1440p monitors. Recommended for an entry level budget system."
"122","RX 580 Graphics Card","Donald Thompson","November 29, 2024",4,"Buen rendimiento y cumple con las características","Lo único curioso es que pedí dos pero no son exactamente iguales una es de 8 pines de alimentación y la otra de 6 pines y revise las características de funcionamiento son iguales, solo el conector, pero ambas funcionan muy bien"
"123","RX 580 Graphics Card","Llegó con golpes en la superficie de contacto ","August 17, 2024",4,"Buen empaquetado y llegada rapida","Hasta el momento solo llevo 2 dias de prueba y no tengo quejas del productoYa van dos semanas solo un defecto al iniciar la PC que sale distorsionado la pantalla pero al minuto ya se arregla pero salvó por eso un desempeño maravilloso"
"124","RX 580 Graphics Card","Biitsu Briief","December 1, 2024",4.4,"Not a good product","Nothing but problems."
"125","RX 580 Graphics Card","keino","April 8, 2023",4.3,"Works well and was a great price","I purchased this graphics card about a month ago and it’s been running real smoothly, I would say If your price range is lower this is a great option"
"126","RX 580 Graphics Card","john demuth","March 4, 2023",3.8,"On the fence.","I originally bought one of the Aisurix 580 8gb cards and was very impressed by it for the cost. It had near perfect traits, great fan curve with 0 fan speed at 30ish degrees or under and no very little fan noise under load. Loved it. But it left me wanting more and this popped up so I bought one. My benchmark score on heaven benchmark 4.0 went from 719 to 953(4k settings) while it scores a 1855 in 1440p high settings. A worthy investment considering the 60$ difference. My issue is with the fans and an intermittent display issue. The first 1660s I recieved had a fan noise when I spun it by hand gently. So I ordered a replacement and the replacement has a similiar grind noise but far less so I installed it. The fan seems quiet enough but it runs at 1200 rpm constantly. Msi afterburner seems unable to get control of the fans so I am currently unable to correct this to a 0 fan speed setting under 30ish degrees. That said the fan is pretty quiet at 1200rpm and other than that it works great overall and does struggle a bit in some games once 4k resolution is used.Edit: ok so the first time I turned this card on it worked initially for a few seconds, then it changed all the colors to green and purple then the picture dropped out and was not recognized by the screen. Unplughing the HDMI and plugging it back in fixed this.I assumed this was a first boot thing, but today it did the same thing on boot up.Update: This has not been an issue the last few days. So definetly intermittent."
"127","RX 580 Graphics Card","Gerardo Dietz","May 8, 2023",4.3,"Perfect price for the right quality.","To begin with, the order arrived four days earlier than mentioned and I live in Peru so thumbs up for that. The product comes in a simple box, but the physical quality of the card was better than expected.Just installed it yesterday and it was a breeze, didn't have an 8-pin connector but the product comes with an adapter so that's great. Having a 6 year old computer with an i7-4770 processor and 24 hours later I can say that my purchase was worth it, I've been playing Wo Long Fallen Dynasty at maximum settings with 80 fps on average and the card does not even reach 100% of its use so maybe can squeeze it in other more demanding games.It's nice to know you're paying for something that makes up for your investment."
"128","RX 580 Graphics Card","Juancarlos","August 13, 2024",4,"Great so far","The media could not be loaded.
                
            
                
            
            
        
    
    
It works great so far. It has only been a day but it has met my expectations. I’m running it on a 1440p ultrawide monitor at 144hz, linux system on an amd cpu. While benchmarking it will always switch back to 60hz but not while playing actual games or videos. No hiccups all day and runs 1440p video well enough.I’ll be updating throughout the month.9/20/24 update: Works great on dual 1440p displays. It runs 1080p video well but with multiple videos it struggles so you must close one. If you game you can have a music video playing no problem but don't expect it not to struggle where you have to shut down everything else in order to get good performance for your game. It will hiccup if you really push it but I didn't expect any different from a $99 card"
"129","RX 580 Graphics Card","حسبي الله عليه","October 22, 2024",4,NA,"كذا كات الكرت1660سوبروالكرت الي جانيRX560"
"130","RX 580 Graphics Card",NA,NA,5,NA,NA
"131","RX 580 Graphics Card",NA,NA,5,NA,NA
"132","RX 580 Graphics Card",NA,NA,5,NA,NA
"133","RX 580 Graphics Card",NA,NA,5,NA,NA
"134","RX 580 Graphics Card",NA,NA,5,NA,NA
"135","RX 580 Graphics Card",NA,NA,4,NA,NA
"136","RX 580 Graphics Card",NA,NA,4,NA,NA
"137","RX 580 Graphics Card",NA,NA,1,NA,NA
"138","RX 580 Graphics Card",NA,NA,5,NA,NA
"139","RX 580 Graphics Card",NA,NA,3,NA,NA
"140","RX 580 Graphics Card",NA,NA,5,NA,NA
"141","XUANMO NVIDIA GeForce 2.0","Mary Wisdom","December 10, 2024",4.4,"Very Pleased with this purchase","Reliability is a big deal for me. It runs smoothly during long sessions, and I've not had any overheating issues or crashes. The cooling system keeps the card at a comfortable temperature, and it's surprisingly quiet.This card's versatility is another highlight. It's not just for gaming; it handles content creation tasks like video editing and 3D rendering like a pro.I recommend it to other!"
"142","XUANMO NVIDIA GeForce 2.0","Tommy winningham","November 18, 2024",4.4,"It works without problems","The card works well, it only has the limitations of being an old GPU and in recent games it may not be enough, but for the price you can't ask for more. The heatsink keeps the card at a good temperature."
"143","XUANMO NVIDIA GeForce 2.0","Rover100","November 12, 2024",4.4,"Great card for older PC's","Well packaged and in excellent condition, works great with Windows 10 and solved my problem with Microsoft apps not displaying correctly.  Use the HDMI connection to setup as the DPI cable connection didn't seem to work until the drivers were installed.  Or, install the drivers before you install the card might solve that problem."
"144","XUANMO NVIDIA GeForce 2.0","Matt B","September 20, 2024",4.4,"Good card for everyday use","XUANMO NVIDIA GeForce 2.0 GT610 low profile PC 2GB graphics card 64bit 810MHZ, 2560x1600 PC Video Card, PCI Express 2.0, DVI VGA HDMI Video Gaming Graphics CardThe video card is attractively packaged in a retail type box. Inside the box, is the card itself and a CD for installing the drivers. I got this card to help extend the life of a motherboard who's on board video controller had failed. The card installed easily in my pcie slot, and luckily in this older PC I still had a CD drive. If you don't have a CD drive in your unit, you can use an optional external CD drive. (Definitely not included with this.) Or, you can download the drivers online.The card worked just fine for me, but you'll need to keep in mind this is a fairly ‘everyday type’ card. It’s not designed for intensive video needs. It's not going to work well for CAD cam or higher end gaming. Even though this card is for a narrow, space saving format, I wish it came with the smaller adapter if you needed to put it in a really short case. I was able to do that by using an old bracket adapter I had laying around, but I'm sure not everyone will have one of those laying around. if you do need one, they are available here on Amazon. just do a search. But, for everyday use it works just fine."
"145","XUANMO NVIDIA GeForce 2.0","sherry","November 7, 2024",4.4,"Impressive cooling system","The dual fans on this graphic card keep it running at low temperatures even during intense gaming sessions. Very impressed."
"146","XUANMO NVIDIA GeForce 2.0","Donna M. Neelis","October 6, 2024",4.5,"Works great.","Great for intermediate level gaming, this card really improves performance! It has far exceeded my expectations. Installed well and runs well, this card is great and works well for my intended use!"
"147","XUANMO NVIDIA GeForce 2.0","C.M.","March 13, 2024",4.1,"Ok when it works","Already starting to glitch and go out. When it works it works great but tired of having to restart my pc or swap my cable to my motherboard output to use the integrated graphics on my CPU"
"148","XUANMO NVIDIA GeForce 2.0","ABR","April 8, 2024",4.2,"Not for gaming","This is a very basic video card that will do well in a kids computer to do school work and what not. This card will not handle any intense gaming activity. It can handle your basic games like solitaire and app store type games but that is as far as it will go. Needless to say, I used this in my kids computer and he is able to do school work and play kids games like roblox and app store games without a problem. With very little PC knowledge, you will have no trouble installing this graphics card. It also comes with an install disk for the drivers but most windows systems will recognize the card and install drivers automatically."
"149","XUANMO NVIDIA GeForce 2.0",NA,NA,4.4,NA,NA
"150","XUANMO NVIDIA GeForce 2.0",NA,NA,5,NA,NA
"151","XUANMO NVIDIA GeForce 2.0",NA,NA,4,NA,NA
"152","XUANMO NVIDIA GeForce 2.0",NA,NA,5,NA,NA
"153","XUANMO NVIDIA GeForce 2.0",NA,NA,5,NA,NA
"154","XUANMO NVIDIA GeForce 2.0",NA,NA,5,NA,NA
"155","XUANMO NVIDIA GeForce 2.0",NA,NA,4,NA,NA
"156","XUANMO NVIDIA GeForce 2.0",NA,NA,5,NA,NA
"157","XUANMO NVIDIA GeForce 2.0",NA,NA,5,NA,NA
"158","XUANMO NVIDIA GeForce 2.0",NA,NA,2,NA,NA
"159","XUANMO NVIDIA GeForce 2.0",NA,NA,3,NA,NA
"160","XUANMO NVIDIA GeForce 2.0",NA,NA,NA,NA,NA
"161","Radeon RX 580 8GB","David J Novick","October 10, 2024",4.2,"Easy install and setup, works well","I purchased this for an older Lenovo PC th at was starting to have display issues. I did my research and this was the perfect choice as I did not want to change the computer or the 400w power supply. It uses the 6 pin connector rather than the 8 Pin as well as PCI 3.0. Also it uses less power than other comparable model RX 580 cards. So this was good for my setup. I used the AMD drivers and the setup was easy. One note is that windows was apparently doing an update at the same time I tried to update the drivers so I go an error. Fortunately once the windows updates were done I was able to install the AMD video drivers without issue. So make sure you either disable or wait for windows updates to complete before installing the new AMD drivers. Since then everything seems to work well and I have my 3 monitor setup again. Hopefully it will last, as that will be the true test. Since I just got it recently I cannot say."
"162","Radeon RX 580 8GB","M B","August 13, 2023",4.2,"4GB RX550 POWER HOUSE","Other than longevity I can tell you this 4GB RX550 is amazing. AMD Adrenalin software loaded the correct driver and software addons from AMD's website. Just download AMD Adrenalin software and it'll do the rest. No need to get the manufactuers download. I purchased this card to complete a project by replacing an MSI RX560 that was acting flakey and unstable. I was shocked to see this thing run circles around the MSI card. After all this RX550 is supposed to run slower. Belive it or not I'm running MSFS2020 at medium settings with it. It's flawless. Don't know what all they put into it but I'm getting alot out of it for the price. $79 for a RX550 that runs as good as a 4GB RX560 and approaches the performance of my RX570 at half the price and power consumption. Seems to be running well under 50W. I tested it on an external GDC Beast powered by a 12V 6a power adapter and it ran flawless there as well. I recomend this GPU and I'm temted to buy another one."
"163","Radeon RX 580 8GB","KM","August 24, 2024",4.2,"Budget RX580 8gb","Works good but the display outputs are limited.  only 1 of each hdmi 2.0, display port 1.4, and dvi-d monitor support. Great for budget single monitor set up. standard amd drivers work from amd website. Good for 1080p gaming no larger than 27 inch monitor in my opinion."
"164","Radeon RX 580 8GB","Mark Magill","December 1, 2024",4.1,"Best bang for your buck!","This graphics card can play any modern game I can throw at it at medium settings!"
"165","Radeon RX 580 8GB","Josh","December 5, 2024",4.1,"Great Value and Performance for Gaming!","This graphics card offers incredible value for gaming at this price point. It delivers excellent performance for 1080p and even some 1440p gaming, handling most modern titles with ease at medium to high settings. The 8GB GDDR5 memory is perfect for more demanding games, ensuring smooth performance even in graphically intensive titles.The white PCB design looks sleek and fits well in custom builds, especially if you’re going for a lighter-themed aesthetic. Installation was straightforward, and the card runs reliably with great temperatures, even during long gaming sessions.For the price, this card provides impressive value. It’s a solid choice for gamers who want great performance without breaking the bank and competes well with higher-priced options. Highly recommend for anyone building a capable gaming PC on a budget!"
"166","Radeon RX 580 8GB","Paul W. Young","October 29, 2024",4.3,"No Sound","I knocked off two stars because the card only transmits video through the HDMI and not sound. No where in the description did it mention this. If it had I would not have purchased it. Be warned that you do not get sound with this video card."
"167","Radeon RX 580 8GB","frosty545","June 1, 2024",4,"Cheap unreliable card","I spent months dealing with random crashes that I kept assuming couldn't be the brand new rx 580 i installed. Replaced the PSU, replaced RAM, lots of diagnostics all leading to no particular issue.After months of being plagued by the crashed, I swapped the video card and lo and behold - no more crashes.Of course, i'm too far from the purchase date to get a refund now, but I'll never buy a SRhonyra item again."
"168","Radeon RX 580 8GB","JMinBaltimore","July 1, 2023",4,"Slightly older card, but still works great.","I was replacing an old Gateway that I nursed along for an extra decade, but it was never going to be Win11 compatible, so I scrapped it and built a new one from scratch.  I was using an old video card from the Gateway and it worked fine with the new PC I built, but my son had been pestering me about building a starter gamer PC.  With the rebuild, I decided to go part of the way on that, but wound up doing way better than I had anticipated on the gamer front.This card went in when I found it for $89.50.  Knowing it had the capability to play the Epic Spiderman Reboot, I decided to give it a go.  Well, I'm happy because it serves our tv and monitor with HDMI cords and it renders the Spiderman game on the tv to the point I thought he was watching a movie.  Crystal clear on both outputs for movies or computing and no skipped frames or pixelation on the game.The only way it will lose stars if it doesn't last."
"169","Radeon RX 580 8GB",NA,NA,4.2,NA,NA
"170","Radeon RX 580 8GB",NA,NA,5,NA,NA
"171","Radeon RX 580 8GB",NA,NA,5,NA,NA
"172","Radeon RX 580 8GB",NA,NA,5,NA,NA
"173","Radeon RX 580 8GB",NA,NA,5,NA,NA
"174","Radeon RX 580 8GB",NA,NA,4,NA,NA
"175","Radeon RX 580 8GB",NA,NA,5,NA,NA
"176","Radeon RX 580 8GB",NA,NA,5,NA,NA
"177","Radeon RX 580 8GB",NA,NA,3,NA,NA
"178","Radeon RX 580 8GB",NA,NA,1,NA,NA
"179","Radeon RX 580 8GB",NA,NA,5,NA,NA
"180","Radeon RX 580 8GB",NA,NA,NA,NA,NA
"181","GIGABYTE GeForce RTX 3050","","November 23, 2024",4.5,"Works great in my Lenovo ThinkStation P330 tower!","My computer has a small-ish power supply, definitely won't handle the power-hog GPUs.  This is where this nice low-power-consumption GPU shines.  It's much faster than the old Nvidia Quadro P2000 that I was using, but doesn't put any real strain on the power supply.  Good price too.  My graphics-intensive programs are much snappier now!"
"182","GIGABYTE GeForce RTX 3050","Amazon Customer","November 7, 2024",4.7,"Powerful video card at the right price.","I purchased this card for my VR headset and online gaming. It work very well. I was able to purchase this card at the price I paid for a 1660 super during the pandemic. Games run faster and a lot less heat. This card also does not require additional power supply connection. It runs off the pci slot."
"183","GIGABYTE GeForce RTX 3050","Neil in MA","October 10, 2024",4.7,"Graciously, it arrived.","In gracious packaging, placed gracefully at the foot of my door. Wondrous. The performance is gracious. The presentation: gracious. I am graciously pleased by Nvidia, by Amazon. I have—graciously-—experienced no issues. Quite gracious. This is—currently—the most gracious Low-Profile GPU on the market."
"184","GIGABYTE GeForce RTX 3050","B. Franks","May 15, 2024",4.6,"Purchased this for a DIY gaming PC. Very worth it.","Purchased this a few days ago to replace an AMD RX 6400 I purchased a couple months ago.  Like any other low profile card, you'll have the usual pros and cons, such as heating and space consumption. In terms of heating, it does get pretty hot, like any other video card, but It never reaches 80 centigrade.  As for fitting in the case, it was a perfect fit; I didn't need to move around wires, or make room inside.All of my games work beautifully, at a very good frame rate, much better than on a console.  The fans are very quiet, even under a heavy load.The 179.00 price tag was a tad pricy, but well inside my budget. I recommend it to any DIY PC gamer or someone on a budget."
"185","GIGABYTE GeForce RTX 3050","The Gracious One","May 16, 2024",4.6,"Small form factor builds; when you need more performance than a 1650","(Tldr: If you need more power than a 1650 in a small form factor office PC build, this is really one of your only options. Plus DLSS is nice to have.)To be frank, this GPU is not really great in terms of raw price to performance. If you're not limited by size and power consumption, there are muuuch better options out there for the same or lower price (used on eBay or Facebook) for amazing value. But when you have specific constraints, this card turns out to be a great value, especially as a new card competing against used ones. In the case of the 3050 6gb, I'm okay paying a premium for the high power efficiency and low profile form factor.From my personal testing, It has a little more power than the 1060 6gb, and a little less than a 1660 (non super). Considering you can pick those cards up for under a hundred bucks, you're paying around $100 extra with the 3050 6gb for just downsizing and lower wattage. In my case, I was fine with this, but you may not be.(Side note: I have a big gripe with the name. I feel like it should have just been called the 3040. It's a completely different card from the 3050 8gb)My constraints are a little specific, but not unreasonable. I have a cheap used HP EliteDesk 800 G2 (i7-6700) off of eBay for around 80 bucks. It only has a 240w power supply, so cards above the slot powered 75w ones are out of the equation.The 3050 6gb shines in the small form factor space, where you're restricted to slot-powered low profile cards. The alternatives are between an RTX A2000, AMD RX 6400, GTX 1050 TI, and a GTX 1650. (The 4060 low profile is a bit out of the price range)- The RTX A2000, if found used at around 200 dollars, would have been my choice. But the fact is that prices aren't anywhere near that for me at the moment.- The RX 6400, while a decent performer, only has 4 PCIe lanes, meaning it would be bottlenecked pretty bad by PCIe 3.0 (about a 15% decrease in performance from what I have read). In a used SFF office PC build with only PCIe 3.0, it's not suitable at all.- The GTX 1650 is cheaper than this card, but overall still not a great value. I could only find them about 20-30 bucks cheaper.- The GTX 1050 TI is really cheap, I could find them for about a hundred bucks less than the 3050 6gb. It's just much weaker than I'd like. In my case, I was not comfortable going slower than a GTX 1060, which both the gtx 1050 TI and the GTX 1650 are. It is a decent competitor, but the fact that the 3050 6gb has DLSS really sealed it for me. With these slower cards, I would be concerned I would not be able to run some games I like at a playable frame rate. With DLSS, I have the peace of mind that I have the option to punch above the GPUs weight if needed.To conclude:The 3050 6gb, while not a great value when compared to similarly priced full-sized alternatives, fills a great niche and is actually pretty competitive within it. For me, it was my only real choice.(A note about my EliteDesk build:I did have some issues with my specific build in the EliteDesk, as the card just barely interfered with the USB 3.0 header. I had to unplug it, and ordered a right angle connector that will hopefully fit. It also has some issues with the PCIe slot, as they only expect single slotted cards. Trying to fit a double slot card, I had to modify the case slightly by pushing the bar between slots back slightly. But now that it fits, it's running great and am extremely happy with my sub-300 dollar build!)"
"186","GIGABYTE GeForce RTX 3050","Larry T. Francis Jr. ","December 3, 2024",4.6,"Works great!","It works fantastic for me as my first real good graphics card. I’d definitely recommend for anyone wanting something that’s not the absolute top of the line but definitely way better than lower end devices."
"187","GIGABYTE GeForce RTX 3050","Jack Kibort","June 12, 2024",4.6,"Very Nice","It has been a while since I purchased and installed a graphics card. I bought the wrong one initially as it required an 8 pin power connect. I needed a card that used the bus for power. This card is the most future ready card I could find. All powered by the bus! I learned PCIe14 is maxed out at 70 watts. This card can use 69.9 depending on the application running. I got it run Blender in my shop. Clean rays and vectors. Wonderful video. Clean fast rendering. Well worth the money."
"188","GIGABYTE GeForce RTX 3050","Alex","September 5, 2024",4.5,"Working great so far.","After a few months it running great still a lot quieter then my GTX 1650 and the 6 gb of memory is great.  Runs off the motherboard so no extra power needed.Well Worth the price in my opinion."
"189","GIGABYTE GeForce RTX 3050","York Andrus","November 22, 2024",4.6,NA,"Tuve problemas con el envío que llegó a tardar un día  pero todo bien en cuestión de la gráfica tiene un excelente rendimiento"
"190","GIGABYTE GeForce RTX 3050","Kindle Customer","October 29, 2024",4.7,NA,"La mejor tarjeta grafica Low Profile, por el precio y beneficio, la monté en una optiplex 7050 ya que no necesita una conexión directa a la fuente, obtiene energía mediante la tarjea madre.Esta versión de 4060 en low profile pero son USD 150 mas y no vale su costo beneficio."
"191","GIGABYTE GeForce RTX 3050","Rafael Everardo Omaña Rosales","September 16, 2024",4.7,NA,"Pros:Do not require extra cables to power up. Draws power from the pci slot itself.Works well with all new games and photo editors in high settings.ConsI have seen sometimes the display is blank. So make sure the card is inserted and secured properly. (Even though I secured it properly I see that the weight causes the card to detach from the slot partially. So better to keep the cpu horizontally.)"
"192","GIGABYTE GeForce RTX 3050","Jose Barrientos","July 4, 2024",4.6,NA,"Great for SFF Business Desktop, no external power required."
"193","GIGABYTE GeForce RTX 3050","Nbv","October 23, 2024",4.4,NA,"La tarjeta grafica llegó antes de lo previsto muy buena y no ocupa alimentación de la fuente para que no consuma mucho de la fuente"
"194","GIGABYTE GeForce RTX 3050","ken c",NA,4.5,NA,NA
"195","GIGABYTE GeForce RTX 3050","Angel",NA,4.5,NA,NA
"196","GIGABYTE GeForce RTX 3050",NA,NA,5,NA,NA
"197","GIGABYTE GeForce RTX 3050",NA,NA,5,NA,NA
"198","GIGABYTE GeForce RTX 3050",NA,NA,5,NA,NA
"199","GIGABYTE GeForce RTX 3050",NA,NA,5,NA,NA
"200","GIGABYTE GeForce RTX 3050",NA,NA,5,NA,NA
