"","Product_Name","Reviewer_Names","Review_Date","Individual_Ratings","Review_Title","Text_Reviews"
"133","HP Flagship 14"" HD",NA,NA,4,NA,NA
"134","HP Flagship 14"" HD",NA,NA,1,NA,NA
"135","HP Flagship 14"" HD",NA,NA,2,NA,NA
"136","HP Flagship 14"" HD",NA,NA,2,NA,NA
"137","HP Flagship 14"" HD",NA,NA,NA,NA,NA
"138","HP Flagship 14"" HD",NA,NA,NA,NA,NA
"139","HP Flagship 14"" HD",NA,NA,NA,NA,NA
"140","HP Flagship 14"" HD",NA,NA,NA,NA,NA
"141","2024 Newest Gaming Laptop","Amazon Customer","November 18, 2024",5,"Great laptop","High quality laptop. Boots right up very easy to set up metal case feels very durable much more durable feeling and solid than my other laptops. Efficient fast good Wi-Fi reception more than enough. Ram fast.  an amazing battery life.  Excellent choice for a durable high quality laptop."
"142","2024 Newest Gaming Laptop","Idaho","December 8, 2024",5,"Great everyday laptop.","The media could not be loaded.
                
            
                
            
            
        
    
    
The Acemagic AX15 is an affordable 15.6-inch laptop designed for basic computing tasks. It features an Intel N95 processor, 16GB of DDR4 RAM, and a 512GB SSD. The device boasts a metal skin, providing a decent build quality, and a colorful IPS display.  However, the SSD utilizes a SATA connection rather than the faster NVMe, which may affect data transfer speeds. The AX15 comes with a bloatware-free version of Windows 11 Pro, offering a clean user experience."
"143","2024 Newest Gaming Laptop","Mo S.","November 18, 2024",5,"Great (budget) laptop","The media could not be loaded.
                
            
                
            
            
        
    
    
I first need to preface this by saying that I got this to replace an older Macbook… different operating systems has been tough to manage but that’s not an issue related to laptop/hardware itself.This thing is great for the money.  Compared to my old Macbook pro, specs are similar but I have always used macOS so I still prefer that to this one.That being said, I’m still giving it 5 stars because for the price and NOT comparing it to my Macbook, it is fantastic.  This thing is super fast and all around really powerful.  I do not do any gaming so I can’t speak to its performance for that but it easily aces general use (browsing, streaming, etc).Took a gamble going for this laptop and still getting acclimated to Windows but so far extremely happy with the performance."
"144","2024 Newest Gaming Laptop","Neal","November 26, 2024",5,"Bloat-free, budget laptop","The media could not be loaded.
                
            
                
            
            
        
    
    
I've only had this for a couple weeks, but since it's a new product I figure some may still find my thoughts useful. I paid $400, and everything in this review is written with that in mind. The body is powder-coated aluminum and looks pretty sleek. There aren't any glaring MALLRACE letters plastered over it, and the logo is sleek and nondescript. From a looks perspective, there is nothing to reveal that this is a budget device, so long as you perhaps remove the AMD stickers.Speaking of which, mine shipped with Intel's N95 processor, though the product page now specifies N97. It also shipped with some AMD stickers which is pretty humorous and does make me question the device's QC, but it so far seems solid. It has 16GB of RAM and a 500GB SSD. It has WiFi5, BT 5.0, 1080p screen resolution, an unremarkable camera and speakers, two USB-A- ports, a power-only USB-C port, a separate, data USB-C port, HDMI port, 3.5mm headphone jack, and even a microSD slot, along with charging and power status LED indicators along the left side.The screen has a non-glossy, anti-glare coating and is plenty usable in a bright office environment. It's probably not bright enough to stand up to direct sunlight very well, however. The palmrest edges of the laptop are somewhat rounded, and don't dig into the skin as much as some other laptops (*cough* mac *cough*). The keyboard is a chiclet-style scissor switch membrane keyboard as is typical among laptops, but thankfully has full-size up and down arrow keys and a dedicated numpad, though their positioning of the two is condensed. The laptop charges via USB-C and comes with a pretty small power adapter. It's probably realistic to run it off of some battery banks for more power on-the-go. It can balance on its own on the front and back edges with the screen closed, and can be opened with one hand, though the body does lift with the screen for a bit before returning to the table surface.It's pre-installed with Windows 11 Home Edition and doesn't have any manufacturer bloatware pre-installed that I could find. The combination of all these fit my use-case of an unassuming and functional laptop that didn't break the bank."
"145","2024 Newest Gaming Laptop","Lloyd Walker","November 19, 2024",5,"Great laptop!","The media could not be loaded.
                
            
                
            
            
        
    
    
I've been needing a laptop for awhile to handle all of my business needs. I like to keep my personal things separate from my work and this laptop has fulfilled all of my expectations. I didn't need too much space so a 512GB was perfect. It runs smoothly and the startup is pretty fast. My older laptops take quite awhile to start so this has been a welcome upgrade and surprise."
"146","2024 Newest Gaming Laptop","Tony Le","November 15, 2024",5,"Awesome laptop","The media could not be loaded.
                
            
                
            
        
    
    
Speed and smoothMulti tasking is goodResolution is good"
"147","2024 Newest Gaming Laptop","Sathwika","November 18, 2024",5,"Windows 11 Laptop","The media could not be loaded.
                
            
                
            
            
        
    
    
i have been using the laptop for a bit and very impress with the value and will upgrade the review.i was doing research on getting a new laptop to replace my old laptop, came across this laptop, its not the least expensive, but the spec looks good, the cpu is adequate for my computing needs, it might not be able to handle the high intensive gaming out there, but for me to run a couple of games and the office suite, its sufficient.  The ram and disk is also enough for me.  if you are looking for a basic laptop, this is it.  be sure to install anti virus and update it often.  GL"
"148","2024 Newest Gaming Laptop","CF Li","November 13, 2024",5,"Wide screen and number pad","The screen is wide and has a number pad, so this is good  as a semi-mobile laptop for work. I’m not a frequent business-traveler, but I sometimes have to. It’s also useful when having a meeting because you can’t carry a desktop. Unless you do a task that requires heavy computing power, this is good for most everyday tasks with mobility."
"149","2024 Newest Gaming Laptop","Jason",NA,5,NA,NA
"150","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"151","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"152","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"153","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"154","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"155","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"156","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"157","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"158","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"159","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"160","2024 Newest Gaming Laptop",NA,NA,5,NA,NA
"161","acer Aspire 3 A315-24PT-R0UX","","August 3, 2019",4.4,"This is NOT a Budget Laptop!","This is the best laptop deal you can get, full stop.Touchescreen? Nope. That feature is stupid in a laptop, in my view. As you use the keyboard, incidental touche s of the screen change focus or move to different screens--touchscreen is a gimmick and sucks.The screen on this laptop is worth the price by itself. Gorgeous, black is actually black, it rivals my AOC gaming desktop monitor.The Ryzen chip inside can be overclosked if you feel like it, but it is not needed. It is plenty fast for a laptop.This is set up to add memory and a hard drive. Do so. I spent an additional $50 to add a 1tb drive and an 8gig memory stick.  In so doing, I have the same specs as a $700 consumer laptop.Gaming? I stream from my desktop, it's perfect. It won't run any modern games at more than low settings (if that) but you don't need to run them onboard if you have a gaming machine. DO NOT BUY THIS TO PLAY GAMES ONBOARD. Stream via Steam, it's perfect.Buy this for $300, spend an additional $50 or $100 on memory and storage, and sit back and realize that you got a premier laptop for 1/3 the money people are spending on nothing.Build quality is bomber. Eveything is solid, no rattles, no warps. Others have ripped on the touchpad--can't tell the difference between this and any other laptop touchpad. It isn't loose, responds as usual, no problem.The screen is GORGEOUS and much better than laptops at twice or three times the price.I actually like the compressed number pad on the right. If you aren't doing a lot of 10-key stuff, it's what you need.The keyboard backlight stays on while you're typing, shuts off when you aren't. Perfectly configured.This boots in about 15 seconds.It has some heft, but is still very light. Hard to describe, but you can carry this all day in your backpack and not even know it is there. The power brick is about the size of a Toblerone tube. I plan on buying an extra to travel with.This will work as a consumer laptop as is, like I said, but add some memory and a hard drive and you are CRUSHING.I can't sing the praises of this enough.Buy this, add a drive and a memory stick and you get a premier laptop for less than $400. And you get a better screen, too. And anyone can do that, it isn't tough at all. If you can turn a screwdriver, you can update this machine.Make sure to go in and turn S mode off. First, activate Windows, then go to the store and turn off S mode.This is much better than what other companies are offering as a budget laptop."
"162","acer Aspire 3 A315-24PT-R0UX","Amazon Customer","August 10, 2024",4.2,"Everything I was looking for","Pretty good laptop. Will make a really good school or low level gaming laptop compared to latest games.It came with a 128gb 800mbps m.2 drive that was slow for windows 11 so upgraded it to 1tb 3500mbps m.2 drive. There are mixed reviews and info even from the manufacturer on if it has a extra ram slot or not but this one does not have one. All the ram is soldered to the motherboard and needs to be taken to an Acer shop in order to upgrade. Out of the box it used 6/8gb of ram at first then after the updates it dropped down to 4/8gb used. The system is pretty fast for only having 4gb free. The processor is the main feature I ordered it for since it is a 4core-8thread processor with speed ranging from 2.5ghz to 4.3ghz. After trying some more power demanding games the temp could still not pass 50c and stays quiet and cool to touch. It normally stays idle around 41c when not under a heavy load with no sound from the fans. The screen is decent quality but not meant for games since it's LCD and not being led the games get a bit of blur here and there with higher fps. Word of advice is when installing a different operating system the WiFi drivers do not reinstall with the system so any online activation is almost useless unless you have a usb-ethernet adapter. The battery lasts me around 6 hours in performance mode but in power saving mode could possibly last 9+ hours and way longer with some power setting tweaks. The graphics says 600mb dedicated and 3400mb shared but unlike a lot of systems all the shared moves straight to dedicated making it 4gb for the graphics. The value is pretty good and the appearance is slick. My older brother was checking it out and thinking of buying one now because of how well it does. Some upgrades to look into if you know what your doing is a new m.2 drive with a faster transfer rate and also possibly an upgraded 15.6inch screen that's 1080p-4k."
"163","acer Aspire 3 A315-24PT-R0UX","David Fisher","May 25, 2024",4.4,"Good for everyday light use","Good overall for the price, but there are a couple things holding it back from a 5-starPROS:- Really crisp and nice screen- FULL keyboard, with function keys and full numpad- Large trackpad- Seems to run pretty well, and can even play a few games (Hat in Time, Destroy All Humans, RAD, and Deep Rock Galactic were tested)- As many USB ports (Type-A and C) as most laptops seem to have today- Full-sized HDMI portCONS:- Speaker is pretty bad- WIFI!  No matter what I did, I couldn't get it to do 2 things at once.  Download a game OR play some music OR browse the web, but never twice at once- Windows 11 in S-Mode.  Need I say more?  It was a nightmare to downgrade from S-Mode, but once it was done, Win11 doesn't seem all that bad, although it does take up a large chunk of the SSD.- Small SSD at only 128G in a time when a 500G drive is only $50.  But what can you expect for a $400 laptop?  128G is only $16"
"164","acer Aspire 3 A315-24PT-R0UX","thomas","November 20, 2024",3.9,NA,"This isn't a gaming computer, but if you're just using it to do your taxes or email, reports or word doc's, its a great machine. It has more memory than you will ever use for these purposes. But it is inexpensive and doesn't have the great video and sound cards that you need for gaming. Its a decent personal computer. Would recommend."
"165","acer Aspire 3 A315-24PT-R0UX","KG101","April 26, 2024",4.2,NA,"Arrived on time. Computer takes a few minutes to set up, but they all do. Works find & is fast. Only thing & this is my fault for not doing enough research, it has a 15"" screen which for me is a little small. I would have no problem buying this brand again just I would look for a larger screen. Nice computer!"
"166","acer Aspire 3 A315-24PT-R0UX","Wolfgang kron","September 21, 2023",4.2,NA,"Tiene un rendimiento muy muy bueno, no se ha trabado para absolutamente nada, ahora quien se ha quedado lento es mi internet jaja, su calidad en todo sentido es excelente, lo que no me agrada del todo es su cargador, pero, sin duda es lo mejor para el precio, sobretodo aquí en México que para ese precio te ofrecen laptops con calidad horrible, de verdad que la volvería a encargar de nuevo, no se calienta, estéticamente es preciosa, su procesador es de lo mejores, la memoria sí que no es grande pero a la vez siento que está bien para que el procesador pueda rendir de la mejor manera, igual ya existen los discos duros, así que no hay pierde, si quieren algo de excelente calidad, estéticamente precioso y con un precio bajo, es la mejor opción ya que cuenta con prácticamente todo lo necesario casi para hacer cualquier cosa, no tuve tampoco ningún problema con el envío ni nada, la trajeron de Estados Unidos a México y todo muy bien (dato: la cámara también está preciosa cuando hay buena iluminación y el audio es muy bueno, no muy alto pero sí mucho mejor que el de mi laptop pasada sin duda)."
"167","acer Aspire 3 A315-24PT-R0UX","Derrick Kilfoy","November 12, 2024",4.3,NA,"working well"
"168","acer Aspire 3 A315-24PT-R0UX","Jos SR","May 24, 2024",4.1,NA,"👍🏻The device is great"
"169","acer Aspire 3 A315-24PT-R0UX","stuart shaw",NA,4.4,NA,NA
"170","acer Aspire 3 A315-24PT-R0UX","maha",NA,4.4,NA,NA
"171","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"172","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"173","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"174","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"175","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"176","acer Aspire 3 A315-24PT-R0UX",NA,NA,4,NA,NA
"177","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"178","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"179","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"180","acer Aspire 3 A315-24PT-R0UX",NA,NA,5,NA,NA
"181","ASUS Chromebook CM14 Laptop","","November 29, 2024",4.2,"Great starter laptop for kids!","I bought this for my seven-year-old daughter for school, and it's been absolutely perfect. The battery life is impressive, lasting a long time between charges. She's found it really easy to use, which has made her schoolwork much smoother. Overall, it's a fantastic value for the price! Highly recommend it!"
"182","ASUS Chromebook CM14 Laptop","Amazon Customer","December 4, 2024",4.2,"Reliable","I have used this laptop for several years now I think. Does what is needed w/o an issue."
"183","ASUS Chromebook CM14 Laptop","Kindle Customer","December 5, 2024",4.2,"Great product!","Setup was simple and fast. Actually better than what I expected and for the price you can't do any better today. Everything was smooth. Been some years since I had a laptop but I didn't feel like I was missing anything with the Chromebook. YouTube, letter, spreadsheets 👍"
"184","ASUS Chromebook CM14 Laptop","R. Fischer","January 29, 2024",4,"Excellent computer","I bought this laptop refurbished as a backup for my primary (and increasingly unreliable) older Windows laptop. I have had nothing but good experiences with ASUS laptops.Pros: 1) Easy to use for most apps out of the box; 2) Adaptive options (I need visual adaptations); 3) Chrome OS is stable; Excellent camera for video calls (I didn't have to balance this laptop on a box.); 4) fast and no hang ups.Cons:1) Not all Android apps work on the Chrome OS. Microsoft 365 apps can only be used in the online versions which lack some functionality, although Microsoft has recently added features; 2) Initially, the computer wouldn't let me log in. I had to reset the operating system to be able to initially log in; 3) the computer is very sensitive to the strength of your wi-fi network.If you want to use Microsoft 365 apps on this computer, don't install OneDrive or any MS Word related extensions for the Chrome browser. Any of these will prevent MS 365 apps from running online.All in all, an excellent general purpose laptop."
"185","ASUS Chromebook CM14 Laptop","EveningGoDs Tattoo","September 1, 2024",4.3,"It doesn't even have a touch screen...","So I bought this Chromebook shortly after my old Google Chromebook died... I'm looking through when I see Asus, ""ooh, I like them!"" Have lactas products for a long time, ever since I bought a little netbook back in 2008... I bought most of their phones, admittedly there's zenfone 9 was less than ideal.. But surely that was a fluke right?I like to do art... Writing, actual drawing... Things like that. I don't do that on my normal computer cuz I will completely sidetrack myself...So my old Chromebook died. This was the choice... It finally came in and I was so excited to finally get started. Oh, it comes with a mouse! I thought that was unusual, I guess I should have taken that as a red flag.By the time I had logged into my Gmail account, I had figured out that this phone doesn't have a touch screen. I haven't even tried anything beyond this, I can't believe they're still making Chromebooks like this... It blows my mind... Bad enough when I'm at work and I try to hit the screen to make something happen, and forget I have to use my mouse... Not doing that at home."
"186","ASUS Chromebook CM14 Laptop","Lona Hansen","November 6, 2024",4.3,"Good value if you know what to expect","First, don't buy this thinking you are going to be getting a Windows gaming/production pc. This is more like a very large Android phone. It's perfect for what it does. Surfing the internet, checking email, looking at your google photos. If you understand this, and it is in fact something you need, it'll be perfect for you."
"187","ASUS Chromebook CM14 Laptop","Endarkens","November 29, 2024",4.1,"awesome little  laptop","Homeschooling my 8year old.like any boy his age he is rough with stuff and this little laptop has taken a beating for sure.but it keeps on going! runs everything we need it to, he really enjoys taking pictures and this loads up his photos and he can do a little editing with them and has fun doing so.it is also grate because it has a nice battery life so when we go on long trips he is able to do some schoolwork and watch some movies while we drive. if this one ever has an issue would buy another for its replacement in a heartbeat."
"188","ASUS Chromebook CM14 Laptop","Benjamin","October 31, 2024",4.5,"After two years","It was great for two years and now the charging port won’t work. I didn’t even use it that much."
"189","ASUS Chromebook CM14 Laptop","Da vinci","October 19, 2024",4.2,NA,"The charger is not suitable for Australia but for the US."
"190","ASUS Chromebook CM14 Laptop","Katey Curtis","March 27, 2024",4.2,NA,"The first delivery didn’t arrive which I refunded and ordered another one. Been using it for lightweight web browsing and email and the battery life is really great! it’s one of the cheaper chromebook with a usb-c port charger which was convenient to charge. The rugged material is a bonus too"
"191","ASUS Chromebook CM14 Laptop","Maria Luisa Son",NA,5,NA,NA
"192","ASUS Chromebook CM14 Laptop",NA,NA,5,NA,NA
"193","ASUS Chromebook CM14 Laptop",NA,NA,5,NA,NA
"194","ASUS Chromebook CM14 Laptop",NA,NA,5,NA,NA
"195","ASUS Chromebook CM14 Laptop",NA,NA,5,NA,NA
"196","ASUS Chromebook CM14 Laptop",NA,NA,4,NA,NA
"197","ASUS Chromebook CM14 Laptop",NA,NA,1,NA,NA
"198","ASUS Chromebook CM14 Laptop",NA,NA,5,NA,NA
"199","ASUS Chromebook CM14 Laptop",NA,NA,5,NA,NA
"200","ASUS Chromebook CM14 Laptop",NA,NA,3,NA,NA
